business_id,date,description,result,score,type
614073,20161214,,,94,routine
159992,20140123,,,100,routine
159992,20130926,,,,followup
159992,20130906,,,96,routine
159992,20151117,,,99,routine
159992,20140925,,,100,routine
159992,20161214,,,98,routine
341469,20130227,,,,followup
341469,20130206,,,95,routine
341469,20150826,,,99,routine
341469,20140326,,,98,routine
341469,20130318,,,98,routine
341469,20161214,,,100,routine
231739,20150826,,,97,routine
231739,20140224,,,,followup
231739,20140224,,,,routine
231739,20131220,,,95,routine
231739,20161214,,,98,routine
973297,20161214,,,,followup
973297,20151228,,,95,routine
560098,20141119,,,91,routine
560098,20150820,,,94,routine
560098,20141222,,,,followup
560098,20141208,,,,followup
560098,20160315,,,,followup
560098,20160308,,,96,routine
560098,20160323,,,,followup
560098,20160401,,,,followup
560098,20161214,,,93,routine
586172,20140716,,,93,routine
586172,20140604,,,98,routine
586172,20150213,,,,followup
586172,20150203,,,93,routine
586172,20140723,,,,followup
586172,20160210,,,96,routine
586172,20161214,,,94,routine
146705,20140203,,,,followup
146705,20131226,,,,followup
146705,20131203,,,94,routine
146705,20141027,,,,followup
146705,20140807,,,90,routine
146705,20150123,,,90,routine
146705,20150123,,,,followup
146705,20151103,,,90,routine
146705,20160203,,,,followup
146705,20160511,,,91,routine
146705,20160511,,,,followup
146705,20160520,,,,followup
146705,20160830,,,90,routine
146705,20161214,,,,followup
146705,20161213,,,90,routine
146705,20161213,,,,followup
611130,20150326,,,100,routine
611130,20150120,,,,followup
611130,20161214,,,99,routine
574855,20150616,,,96,routine
574855,20140908,,,97,routine
574855,20160121,,,99,routine
574855,20161214,,,99,routine
1009590,20161206,,,97,routine
1009590,20161214,,,,followup
1006488,20161010,,,100,routine
1006488,20161214,,,98,routine
247749,20130913,,,,routine
247749,20130815,,,98,routine
247749,20150210,,,95,routine
247749,20140408,,,96,routine
247749,20140408,,,,followup
247749,20130918,,,97,routine
247749,20160119,,,94,routine
247749,20161214,,,93,routine
1006414,20161110,,,100,routine
1006414,20161214,,,96,routine
575646,20150327,,,,followup
575646,20150319,,,94,routine
575646,20140506,,,95,routine
575646,20160219,,,97,routine
575646,20161214,,,98,routine
575646,20161214,,,,followup
491397,20131002,,,,routine
491397,20130115,,,,routine
491397,20151201,,,100,routine
491397,20150511,,,100,routine
491397,20140624,,,99,routine
491397,20160315,,,99,routine
491397,20161214,,,100,routine
598040,20150508,,,98,routine
598040,20141223,,,,followup
598040,20141210,,,96,routine
598040,20160301,,,95,routine
598040,20160301,,,,followup
598040,20161214,,,93,routine
993923,20160502,,,,followup
993923,20160426,,,92,routine
993923,20161201,,,98,routine
993923,20161214,,,,followup
569976,20151209,,,100,routine
569976,20141202,,,100,routine
569976,20161214,,,100,routine
138807,20130419,,,99,routine
138807,20121226,,,99,routine
138807,20150421,,,,followup
138807,20150106,,,100,routine
138807,20140207,,,100,routine
138807,20151231,,,97,routine
138807,20151231,,,,followup
138807,20160125,,,,followup
138807,20160224,,,,followup
138807,20160414,,,,followup
138807,20160428,,,,followup
138807,20161213,,,98,routine
182768,20131212,,,98,routine
182768,20121204,,,93,routine
182768,20151202,,,96,routine
182768,20141124,,,98,routine
182768,20140108,,,,followup
182768,20161213,,,99,routine
78048,20130821,,,93,routine
78048,20121220,,,90,routine
78048,20120816,,,91,routine
78048,20140716,,,,followup
78048,20140609,,,95,routine
78048,20151014,,,92,routine
78048,20151014,,,,followup
78048,20151013,,,,routine
78048,20150218,,,90,routine
78048,20161206,,,90,routine
78048,20161213,,,,followup
518870,20130815,,,98,routine
518870,20130129,,,97,routine
518870,20120813,,,93,routine
518870,20150806,,,98,routine
518870,20141104,,,98,routine
518870,20140307,,,98,routine
518870,20160419,,,98,routine
518870,20160429,,,,followup
518870,20161213,,,,followup
518870,20161209,,,96,routine
175895,20130405,,,97,routine
175895,20120911,,,99,routine
175895,20150311,,,97,routine
175895,20140805,,,98,routine
175895,20140113,,,96,routine
175895,20160115,,,,followup
175895,20160106,,,97,routine
175895,20161213,,,99,routine
388981,20130409,,,94,routine
388981,20121113,,,97,routine
388981,20120615,,,91,routine
388981,20120522,,,,followup
388981,20111216,,,,routine
388981,20140522,,,94,routine
388981,20150924,,,98,routine
388981,20150507,,,,followup
388981,20150210,,,95,routine
388981,20161213,,,99,routine
302726,20131022,,,99,routine
302726,20130326,,,98,routine
302726,20121016,,,97,routine
302726,20150915,,,100,routine
302726,20150107,,,98,routine
302726,20140523,,,96,routine
302726,20160211,,,,followup
302726,20160201,,,92,routine
302726,20161018,,,,followup
302726,20160831,,,96,routine
302726,20161202,,,94,routine
302726,20161202,,,,followup
302726,20161213,,,,followup
434307,20121002,,,97,routine
434307,20120222,,,95,routine
434307,20110720,,,96,routine
434307,20140529,,,,followup
434307,20150603,,,,followup
434307,20150401,,,93,routine
434307,20140530,,,99,routine
434307,20160610,,,95,routine
434307,20161213,,,,followup
497703,20121217,,,100,routine
497703,20111220,,,97,routine
497703,20151201,,,99,routine
497703,20141222,,,99,routine
497703,20131210,,,98,routine
497703,20161213,,,100,routine
142584,20140205,,,94,routine
142584,20140205,,,,followup
142584,20130911,,,96,routine
142584,20130212,,,98,routine
142584,20151117,,,,followup
142584,20151027,,,95,routine
142584,20150130,,,95,routine
142584,20160706,,,97,routine
142584,20160706,,,,followup
142584,20161213,,,98,routine
384637,20130812,,,97,routine
384637,20120531,,,99,routine
384637,20110411,,,97,routine
384637,20151021,,,99,routine
384637,20150128,,,,followup
384637,20141013,,,98,routine
384637,20161213,,,98,routine
168666,20140116,,,95,routine
168666,20130419,,,94,routine
168666,20120524,,,,followup
168666,20150521,,,,followup
168666,20150513,,,95,routine
168666,20141001,,,93,routine
168666,20160225,,,93,routine
168666,20161206,,,95,routine
168666,20161213,,,,followup
162304,20140122,,,94,routine
162304,20130705,,,94,routine
162304,20121116,,,,followup
162304,20151028,,,96,routine
162304,20150303,,,97,routine
162304,20140610,,,91,routine
162304,20160314,,,97,routine
162304,20161213,,,94,routine
229468,20130705,,,91,routine
229468,20130125,,,,followup
229468,20130118,,,,followup
229468,20141226,,,,followup
229468,20141216,,,,followup
229468,20151030,,,,followup
229468,20151023,,,90,routine
229468,20151023,,,,followup
229468,20150107,,,97,routine
229468,20160324,,,95,routine
229468,20161213,,,93,routine
488789,20131217,,,94,routine
488789,20130408,,,97,routine
488789,20120910,,,100,routine
488789,20150506,,,96,routine
488789,20141010,,,,followup
488789,20140813,,,95,routine
488789,20160216,,,95,routine
488789,20161213,,,94,routine
488789,20161213,,,,followup
475715,20130911,,,,followup
475715,20130829,,,94,routine
475715,20121212,,,94,routine
475715,20150211,,,98,routine
475715,20140320,,,,followup
475715,20140313,,,94,routine
475715,20151230,,,97,routine
475715,20160205,,,,followup
475715,20161213,,,95,routine
344827,20131120,,,,followup
344827,20131118,,,90,routine
344827,20130312,,,,followup
344827,20140807,,,,followup
344827,20140718,,,90,routine
344827,20150930,,,,followup
344827,20150910,,,92,routine
344827,20150213,,,94,routine
344827,20160115,,,,followup
344827,20160113,,,,followup
344827,20160426,,,91,routine
344827,20161213,,,,followup
488351,20130118,,,97,routine
488351,20120430,,,99,routine
488351,20151030,,,100,routine
488351,20141210,,,99,routine
488351,20131206,,,100,routine
488351,20161213,,,99,routine
484627,20130626,,,90,routine
484627,20120501,,,90,routine
484627,20110902,,,,followup
484627,20141216,,,90,routine
484627,20151216,,,,followup
484627,20151124,,,90,routine
484627,20150123,,,,followup
484627,20161213,,,84,routine
293100,20130927,,,,followup
293100,20130710,,,95,routine
293100,20141027,,,94,routine
293100,20140606,,,95,routine
293100,20151229,,,,followup
293100,20151207,,,92,routine
293100,20150609,,,95,routine
293100,20160531,,,96,routine
293100,20161213,,,95,routine
313918,20121203,,,98,routine
313918,20111031,,,98,routine
313918,20151207,,,99,routine
313918,20141124,,,97,routine
313918,20131126,,,99,routine
313918,20161213,,,100,routine
581189,20151218,,,98,routine
581189,20151218,,,,followup
581189,20141121,,,97,routine
581189,20130710,,,98,routine
581189,20161213,,,100,routine
380138,20130206,,,,routine
380138,20111221,,,97,routine
380138,20151009,,,,routine
380138,20140605,,,100,routine
380138,20130206,,,100,routine
380138,20161213,,,,routine
373705,20130621,,,91,routine
373705,20120821,,,94,routine
373705,20120119,,,95,routine
373705,20151124,,,92,routine
373705,20151124,,,,followup
373705,20150302,,,94,routine
373705,20140620,,,94,routine
373705,20161122,,,90,routine
373705,20161205,,,,followup
373705,20161213,,,,followup
227569,20131210,,,93,routine
227569,20121217,,,95,routine
227569,20111222,,,96,routine
227569,20141222,,,97,routine
227569,20151202,,,97,routine
227569,20150427,,,,followup
227569,20150120,,,,followup
227569,20161213,,,98,routine
164430,20140121,,,98,routine
164430,20130821,,,100,routine
164430,20130411,,,98,routine
164430,20130404,,,,followup
164430,20130226,,,99,routine
164430,20120503,,,97,routine
164430,20151229,,,100,routine
164430,20150121,,,99,routine
164430,20140819,,,98,routine
164430,20161201,,,97,routine
164430,20161213,,,,followup
65642,20131213,,,100,routine
65642,20121207,,,100,routine
65642,20110816,,,97,routine
65642,20151208,,,97,routine
65642,20141202,,,99,routine
65642,20131213,,,,routine
65642,20161213,,,99,routine
102106,20130213,,,98,routine
102106,20120730,,,96,routine
102106,20151222,,,98,routine
102106,20150121,,,96,routine
102106,20140107,,,96,routine
102106,20161206,,,92,routine
102106,20161213,,,,followup
173530,20130628,,,,followup
173530,20120801,,,98,routine
173530,20120801,,,,followup
173530,20120801,,,,routine
173530,20151001,,,94,routine
173530,20150204,,,100,routine
173530,20140114,,,97,routine
173530,20161213,,,92,routine
407252,20131016,,,98,routine
407252,20130326,,,98,routine
407252,20121002,,,96,routine
407252,20150317,,,96,routine
407252,20150316,,,,routine
407252,20140619,,,95,routine
407252,20160225,,,90,routine
407252,20161213,,,92,routine
207724,20130416,,,99,routine
207724,20121126,,,99,routine
207724,20150727,,,100,routine
207724,20141103,,,100,routine
207724,20140107,,,100,routine
207724,20160407,,,99,routine
207724,20161213,,,99,routine
209532,20130220,,,99,routine
209532,20120619,,,99,routine
209532,20150928,,,98,routine
209532,20150128,,,99,routine
209532,20140106,,,99,routine
209532,20160420,,,98,routine
209532,20161213,,,,followup
209532,20161212,,,93,routine
486029,20120309,,,97,routine
486029,20110225,,,98,routine
486029,20151119,,,98,routine
486029,20141125,,,100,routine
486029,20130405,,,99,routine
486029,20161213,,,98,routine
282809,20130926,,,98,routine
282809,20130205,,,98,routine
282809,20120911,,,95,routine
282809,20141001,,,97,routine
282809,20140314,,,97,routine
282809,20150729,,,98,routine
282809,20150515,,,,followup
282809,20150505,,,97,routine
282809,20160404,,,98,routine
282809,20160614,,,,followup
282809,20161213,,,100,routine
282809,20161213,,,,followup
73020,20121214,,,94,routine
73020,20111027,,,96,routine
73020,20151218,,,93,routine
73020,20141212,,,96,routine
73020,20131227,,,97,routine
73020,20161213,,,94,routine
273048,20131127,,,97,routine
273048,20121227,,,93,routine
273048,20120113,,,,followup
273048,20141124,,,93,routine
273048,20151124,,,98,routine
273048,20150508,,,,followup
273048,20150501,,,,followup
273048,20161213,,,94,routine
429096,20131114,,,96,routine
429096,20130613,,,97,routine
429096,20130221,,,95,routine
429096,20140320,,,98,routine
429096,20151013,,,96,routine
429096,20150205,,,,followup
429096,20150115,,,96,routine
429096,20160302,,,,followup
429096,20160224,,,93,routine
429096,20161213,,,97,routine
277786,20130618,,,90,routine
277786,20121003,,,,followup
277786,20120911,,,,followup
277786,20150109,,,93,routine
277786,20140408,,,,followup
277786,20140327,,,,followup
277786,20150819,,,,followup
277786,20150715,,,90,routine
277786,20150122,,,,followup
277786,20160209,,,91,routine
277786,20161213,,,90,routine
412176,20130102,,,98,routine
412176,20111011,,,,followup
412176,20151211,,,100,routine
412176,20140904,,,100,routine
412176,20130208,,,,followup
412176,20161213,,,97,routine
312086,20120518,,,98,routine
312086,20110411,,,99,routine
312086,20151013,,,98,routine
312086,20141023,,,97,routine
312086,20130716,,,97,routine
312086,20161213,,,98,routine
171018,20140115,,,97,routine
171018,20130509,,,96,routine
171018,20121019,,,93,routine
171018,20140624,,,,followup
171018,20140609,,,93,routine
171018,20150410,,,,followup
171018,20150327,,,90,routine
171018,20140703,,,,followup
171018,20160301,,,95,routine
171018,20161213,,,91,routine
171018,20161213,,,,followup
466273,20130823,,,97,routine
466273,20130416,,,100,routine
466273,20120928,,,96,routine
466273,20151008,,,100,routine
466273,20150121,,,100,routine
466273,20140218,,,100,routine
466273,20160202,,,100,routine
466273,20161213,,,100,routine
231648,20130116,,,,followup
231648,20130110,,,98,routine
231648,20150630,,,99,routine
231648,20140908,,,99,routine
231648,20131107,,,100,routine
231648,20160119,,,99,routine
231648,20160920,,,95,routine
231648,20161213,,,,followup
386220,20120508,,,,routine
386220,20120202,,,96,routine
386220,20151218,,,97,routine
386220,20151218,,,,followup
386220,20141219,,,98,routine
386220,20130717,,,97,routine
386220,20161213,,,96,routine
386220,20161213,,,,followup
364924,20120713,,,96,routine
364924,20110705,,,100,routine
364924,20151117,,,98,routine
364924,20141126,,,99,routine
364924,20131122,,,98,routine
364924,20161213,,,100,routine
446235,20151202,,,100,routine
446235,20141222,,,98,routine
446235,20131217,,,99,routine
446235,20161213,,,99,routine
446235,20121217,,,99,routine
446235,20120112,,,,followup
98160,20131217,,,96,routine
98160,20121217,,,96,routine
98160,20151202,,,95,routine
98160,20141222,,,98,routine
98160,20140106,,,,followup
98160,20161213,,,97,routine
299595,20130806,,,,followup
299595,20130717,,,93,routine
299595,20130102,,,90,routine
299595,20130102,,,,followup
299595,20141104,,,95,routine
299595,20140324,,,91,routine
299595,20150828,,,94,routine
299595,20150204,,,95,routine
299595,20141110,,,,followup
299595,20160308,,,97,routine
299595,20161213,,,93,routine
81755,20140102,,,100,routine
81755,20130628,,,98,routine
81755,20121205,,,98,routine
81755,20150901,,,99,routine
81755,20150306,,,100,routine
81755,20140710,,,98,routine
81755,20160426,,,94,routine
81755,20161206,,,96,routine
81755,20161213,,,,followup
562735,20151207,,,100,routine
562735,20141206,,,100,routine
562735,20130615,,,100,routine
562735,20161213,,,100,routine
164428,20140121,,,97,routine
164428,20130423,,,91,routine
164428,20121029,,,95,routine
164428,20141208,,,95,routine
164428,20151209,,,98,routine
164428,20150724,,,96,routine
164428,20150204,,,,followup
164428,20161201,,,93,routine
164428,20161213,,,,followup
168726,20140116,,,97,routine
168726,20130312,,,98,routine
168726,20121109,,,98,routine
168726,20141013,,,,followup
168726,20140926,,,93,routine
168726,20151021,,,94,routine
168726,20150319,,,,followup
168726,20150310,,,93,routine
168726,20160708,,,94,routine
168726,20161213,,,94,routine
443335,20131125,,,100,routine
443335,20130207,,,97,routine
443335,20120822,,,97,routine
443335,20150903,,,97,routine
443335,20141015,,,,followup
443335,20141009,,,94,routine
443335,20160105,,,97,routine
443335,20161213,,,98,routine
144788,20130729,,,,routine
144788,20150204,,,97,routine
144788,20140204,,,,followup
144788,20140107,,,94,routine
144788,20160301,,,,followup
144788,20160219,,,90,routine
